"","z","type","suf","id","rep"
"650",-30,1,4.29292824144535e-07,5,2
"651",-29,1,5.20408630030842e-07,5,2
"652",-28,1,1.08305462108612e-06,5,2
"653",-27,1,1.46544377578513e-06,5,2
"654",-26,1,2.05024716307449e-06,5,2
"655",-25,1,4.68443372113633e-06,5,2
"656",-24,1,5.57795511502564e-06,5,2
"657",-23,1,1.13207589345253e-05,5,2
"658",-22,1,1.82295104532861e-05,5,2
"659",-21,1,1.80670689051304e-05,5,2
"660",-20,1,4.77631334858321e-05,5,2
"661",-19,1,6.92830660281413e-05,5,2
"662",-18,1,0.000104698108631466,5,2
"663",-18,4,3.07522640241375e-05,5,2
"664",-17,1,0.00018603408993686,5,2
"665",-17,4,5.14760970366832e-05,5,2
"666",-16,1,0.000279451225796014,5,2
"667",-16,4,0.000185517146430337,5,2
"668",-15,1,0.000565381603409165,5,2
"669",-15,4,0.000213451558141348,5,2
"670",-14,1,0.000680810762394268,5,2
"671",-14,4,0.000425036997712817,5,2
"672",-13,1,0.00128339582715122,5,2
"673",-13,4,0.000718147648733749,5,2
"674",-12,1,0.00175982144772385,5,2
"675",-12,4,0.00140060737015834,5,2
"676",-11,1,0.00192369459381759,5,2
"677",-11,4,0.00239858716602315,5,2
"678",-10,1,0.00238216748640625,5,2
"679",-10,4,0.00392283859587119,5,2
"680",-9,1,0.00382152047309617,5,2
"681",-9,4,0.0121530784854687,5,2
"682",-8,1,0.00451250563075103,5,2
"683",-8,4,0.0254164227409021,5,2
"684",-7,1,0.00728457838491641,5,2
"685",-7,4,0.0379966963807687,5,2
"686",-6,1,0.00900836085238795,5,2
"687",-6,4,0.057377569316562,5,2
"688",-5,1,0.01279720354148,5,2
"689",-5,4,0.0943615406227987,5,2
"690",-4,1,0.0180596507612288,5,2
"691",-4,4,0.162445807997676,5,2
"692",-3,1,0.0184634368344883,5,2
"693",-3,2,0.0567731354419147,5,2
"694",-3,4,0.285113710982144,5,2
"695",-2,1,0.0102697104978541,5,2
"696",-2,2,0.0163882747798752,5,2
"697",-2,4,0.149064113531012,5,2
"698",-34,1,9.65233850708284e-10,5,3
"699",-33,1,1.47239064774989e-09,5,3
"700",-32,1,2.6797044141331e-09,5,3
"701",-31,1,2.39877316291037e-09,5,3
"702",-30,1,5.51911160159838e-09,5,3
"703",-29,1,8.46217473133060e-09,5,3
"704",-28,1,1.69507440633314e-08,5,3
"705",-27,1,3.37780403241499e-08,5,3
"706",-26,1,3.22244049602646e-08,5,3
"707",-25,1,7.02965911384174e-08,5,3
"708",-24,1,1.11052222248044e-07,5,3
"709",-23,1,2.45064381293799e-07,5,3
"710",-22,1,3.90943476700514e-07,5,3
"711",-21,1,7.37582355662345e-07,5,3
"712",-20,1,9.19635050564269e-07,5,3
"713",-19,1,1.82614358966705e-06,5,3
"714",-18,1,2.6674077719998e-06,5,3
"715",-17,1,7.43839420137633e-06,5,3
"716",-16,1,8.54585853482928e-06,5,3
"717",-15,1,1.55635163217441e-05,5,3
"718",-15,2,7.21057004835779e-06,5,3
"719",-14,1,2.00121667098195e-05,5,3
"720",-14,2,3.37510438249893e-05,5,3
"721",-13,1,5.30523403665281e-05,5,3
"722",-13,2,8.01136022111827e-05,5,3
"723",-13,4,0.000304971629552593,5,3
"724",-12,1,6.55727675762645e-05,5,3
"725",-12,2,2.79886572584414e-05,5,3
"726",-12,4,0.000484134452367877,5,3
"727",-11,1,0.000149921317145603,5,3
"728",-11,2,0.000227459194444794,5,3
"729",-11,4,0.00120871487583883,5,3
"730",-10,1,0.000202154997603556,5,3
"731",-10,2,0.000383812829387496,5,3
"732",-10,4,0.00146409684046181,5,3
"733",-9,1,0.000405920381462062,5,3
"734",-9,2,0.000999646640025134,5,3
"735",-9,4,0.00606239587371818,5,3
"736",-8,1,0.000789552934164898,5,3
"737",-8,2,0.00263720544652868,5,3
"738",-8,4,0.0132209056310029,5,3
"739",-7,1,0.00195106758835677,5,3
"740",-7,2,0.00238461704798872,5,3
"741",-7,4,0.0200212317124856,5,3
"742",-6,1,0.00348446726336059,5,3
"743",-6,2,0.00910389221954764,5,3
"744",-6,4,0.0416809021644037,5,3
"745",-5,1,0.00663213702061832,5,3
"746",-5,2,0.0209019050702942,5,3
"747",-5,4,0.091673363654672,5,3
"748",-4,1,0.0118325153001863,5,3
"749",-4,2,0.00521251165350786,5,3
"750",-4,4,0.150298663269622,5,3
"751",-3,1,0.0156386950735026,5,3
"752",-3,2,0.0643443761686261,5,3
"753",-3,4,0.293170800715756,5,3
"754",-2,1,0.0138104145801423,5,3
"755",-2,2,0.0679993015443574,5,3
"756",-2,4,0.150991923415797,5,3
"757",-32,1,2.28010729672044e-08,5,4
"758",-31,1,3.24851066715793e-08,5,4
"759",-30,1,5.33793476786782e-08,5,4
"760",-29,1,9.50073753975058e-08,5,4
"761",-28,1,1.0325958777351e-07,5,4
"762",-27,1,2.10158540171349e-07,5,4
"763",-26,1,4.29775182760619e-07,5,4
"764",-25,1,5.18841989165106e-07,5,4
"765",-24,1,9.34255928586848e-07,5,4
"766",-23,1,1.62404507116638e-06,5,4
"767",-22,1,2.44673569455842e-06,5,4
"768",-21,1,3.71113152813075e-06,5,4
"769",-20,1,6.36020673174466e-06,5,4
"770",-19,1,1.42130462021741e-05,5,4
"771",-18,1,1.47217326101685e-05,5,4
"772",-17,1,4.13073282859379e-05,5,4
"773",-16,1,4.16783376835379e-05,5,4
"774",-15,1,8.10346041843392e-05,5,4
"775",-15,4,8.72386058053489e-05,5,4
"776",-14,1,0.000131307644672563,5,4
"777",-14,4,0.000213367772919542,5,4
"778",-13,1,0.000223226596219418,5,4
"779",-13,2,0.00012078389522077,5,4
"780",-13,4,0.000395672268952799,5,4
"781",-12,1,0.000193510989975864,5,4
"782",-12,2,0.000183158067590953,5,4
"783",-12,4,0.000642592003886001,5,4
"784",-11,1,0.000616634037916245,5,4
"785",-11,2,0.000622559765914581,5,4
"786",-11,4,0.00134486585731921,5,4
"787",-10,1,0.000858434955138182,5,4
"788",-10,2,0.000372460526097195,5,4
"789",-10,4,0.00253685979590022,5,4
"790",-9,1,0.000759492641554565,5,4
"791",-9,2,0.00102455946999922,5,4
"792",-9,4,0.0050992291132762,5,4
"793",-8,1,0.00238827741994919,5,4
"794",-8,2,0.00192625848698775,5,4
"795",-8,4,0.015031531503292,5,4
"796",-7,1,0.00273275998741391,5,4
"797",-7,2,0.00509040388446128,5,4
"798",-7,4,0.0209536456669321,5,4
"799",-6,1,0.0055408822275794,5,4
"800",-6,2,0.0114288492328997,5,4
"801",-6,4,0.0389730302901897,5,4
"802",-5,1,0.00915888782305817,5,4
"803",-5,2,0.00534553164734817,5,4
"804",-5,4,0.0806615855663922,5,4
"805",-4,1,0.0121791611657586,5,4
"806",-4,2,0.0306304195168676,5,4
"807",-4,4,0.124228168929656,5,4
"808",-3,1,0.019768641203955,5,4
"809",-3,2,0.0783828727249722,5,4
"810",-3,4,0.263206927302311,5,4
"811",-2,1,0.0125957986885174,5,4
"812",-2,2,0.0800744471249442,5,4
"813",-2,4,0.164066468466032,5,4
"814",-32,1,2.41913830068294e-09,5,5
"815",-31,1,5.14764652836554e-09,5,5
"816",-30,1,8.60634223813521e-09,5,5
"817",-29,1,1.50866389519508e-08,5,5
"818",-28,1,2.33059058194344e-08,5,5
"819",-27,1,2.82555562849751e-08,5,5
"820",-26,1,6.91668675257915e-08,5,5
"821",-25,1,8.60945684539931e-08,5,5
"822",-24,1,1.56856876059469e-07,5,5
"823",-23,1,3.43309161885311e-07,5,5
"824",-22,1,5.21451759532054e-07,5,5
"825",-21,1,1.022375843476e-06,5,5
"826",-20,1,1.1271145169881e-06,5,5
"827",-19,1,1.92215698918973e-06,5,5
"828",-18,1,3.47871263371271e-06,5,5
"829",-18,4,2.54801655868444e-05,5,5
"830",-17,1,8.58181874720152e-06,5,5
"831",-17,4,3.10125917631802e-05,5,5
"832",-16,1,9.55050940298934e-06,5,5
"833",-16,4,5.80037867971763e-05,5,5
"834",-15,1,2.21324802399182e-05,5,5
"835",-15,4,9.65432176085938e-05,5,5
"836",-14,1,4.07501776044405e-05,5,5
"837",-14,2,1.10957570792356e-05,5,5
"838",-14,4,0.000175606233948399,5,5
"839",-13,1,3.47624019032731e-05,5,5
"840",-13,2,7.51794688046124e-05,5,5
"841",-13,4,0.000447521460470402,5,5
"842",-12,1,0.000105545276480272,5,5
"843",-12,2,0.000101825417073561,5,5
"844",-12,4,0.000580664075769792,5,5
"845",-11,1,0.000179221063153596,5,5
"846",-11,2,0.000169473058450651,5,5
"847",-11,4,0.000931851314950379,5,5
"848",-10,1,0.000329132667692467,5,5
"849",-10,2,0.000292565952594059,5,5
"850",-10,4,0.0039352399946007,5,5
"851",-9,1,0.000434587868685247,5,5
"852",-9,2,0.000425915699538858,5,5
"853",-9,4,0.00738171157612699,5,5
"854",-8,1,0.000861956904202619,5,5
"855",-8,2,0.000800733399369682,5,5
"856",-8,4,0.0148802855651936,5,5
"857",-7,1,0.00109562064305421,5,5
"858",-7,2,0.00469244564474142,5,5
"859",-7,4,0.0352845773882067,5,5
"860",-6,1,0.00339114950433187,5,5
"861",-6,2,0.00575668029662461,5,5
"862",-6,4,0.0456611213397305,5,5
"863",-5,1,0.00521425519384515,5,5
"864",-5,2,0.00640499143506035,5,5
"865",-5,4,0.0912429600918602,5,5
"866",-4,1,0.00827064330875843,5,5
"867",-4,2,0.0249080627562395,5,5
"868",-4,4,0.124475665166964,5,5
"869",-3,1,0.016200703184242,5,5
"870",-3,2,0.0663258583722857,5,5
"871",-3,4,0.301948388464681,5,5
"872",-2,1,0.0105204234782853,5,5
"873",-2,2,0.0493299100143199,5,5
"874",-2,4,0.166820803752485,5,5
"875",-29,1,8.99754644772845e-08,6,1
"876",-28,1,2.38421745298866e-07,6,1
"877",-27,1,3.68149871394724e-07,6,1
"878",-26,1,7.16814165729464e-07,6,1
"879",-25,1,9.12503722289157e-07,6,1
"880",-24,1,1.04062524354747e-06,6,1
"881",-23,1,2.65341482559404e-06,6,1
"882",-22,1,4.46733465288147e-06,6,1
"883",-21,1,4.25482289290477e-06,6,1
"884",-20,1,1.11238939142862e-05,6,1
"885",-19,1,2.00400747042145e-05,6,1
"886",-18,1,2.59999375518613e-05,6,1
"887",-17,1,6.04284734375398e-05,6,1
"888",-16,1,7.04931411927196e-05,6,1
"889",-16,4,8.90350919864427e-05,6,1
"890",-15,1,0.000158579751974586,6,1
"891",-15,4,0.000179447567389854,6,1
"892",-14,1,0.000155460069239252,6,1
"893",-14,4,0.000885949746788066,6,1
"894",-13,1,0.000434906404011086,6,1
"895",-13,4,0.00120753156853733,6,1
"896",-12,1,0.000821458148153342,6,1
"897",-12,4,0.00179105255956004,6,1
"898",-11,1,0.000767358653656928,6,1
"899",-11,4,0.00280934235253026,6,1
"900",-10,1,0.00136125787728638,6,1
"901",-10,4,0.00448437514001541,6,1
"902",-9,1,0.00388093578970534,6,1
"903",-9,4,0.00985709130259505,6,1
"904",-8,1,0.00565429624112298,6,1
"905",-8,4,0.0151806186328697,6,1
"906",-7,1,0.00512970114669372,6,1
"907",-7,4,0.0241458716280067,6,1
"908",-6,1,0.0126972012897656,6,1
"909",-6,2,0.00328812592705597,6,1
"910",-6,4,0.0401676985582975,6,1
"911",-5,1,0.0152358694152091,6,1
"912",-5,2,0.0158535456868755,6,1
"913",-5,4,0.0506529025669612,6,1
"914",-4,1,0.0277741951511773,6,1
"915",-4,2,0.0339960344420238,6,1
"916",-4,4,0.112756861031868,6,1
"917",-3,1,0.0279656435067577,6,1
"918",-3,2,0.0498933830699004,6,1
"919",-3,4,0.162882569190991,6,1
"920",-2,1,0.0230887092616713,6,1
"921",-2,2,0.220849139334535,6,1
"922",-2,4,0.123701024311403,6,1
"923",-31,1,4.42159179285598e-08,6,2
"924",-30,1,5.36473447117328e-08,6,2
"925",-29,1,6.09516371678697e-08,6,2
"926",-28,1,9.97122612607119e-08,6,2
"927",-27,1,2.122460900798e-07,6,2
"928",-26,1,3.03017426076869e-07,6,2
"929",-25,1,5.12314885904177e-07,6,2
"930",-24,1,8.71239300112425e-07,6,2
"931",-23,1,1.68114248541593e-06,6,2
"932",-22,1,2.83755064916523e-06,6,2
"933",-21,1,4.8157092851822e-06,6,2
"934",-20,1,8.15915354959261e-06,6,2
"935",-19,1,9.51083935619467e-06,6,2
"936",-18,1,1.94367977419729e-05,6,2
"937",-17,1,4.90502725896694e-05,6,2
"938",-16,1,4.27183388518076e-05,6,2
"939",-15,1,9.27120748778254e-05,6,2
"940",-14,1,0.000201020309501423,6,2
"941",-13,1,0.000241449964940616,6,2
"942",-12,1,0.000455216792681818,6,2
"943",-12,4,0.000158525686956208,6,2
"944",-11,1,0.000861172456258203,6,2
"945",-11,4,0.000567119257810197,6,2
"946",-10,1,0.00151015044728935,6,2
"947",-10,4,0.00175636833056297,6,2
"948",-9,1,0.00245736185260654,6,2
"949",-9,4,0.00659044344649048,6,2
"950",-8,1,0.00475829586159055,6,2
"951",-8,4,0.01210795781616,6,2
"952",-7,1,0.00531537096129823,6,2
"953",-7,2,0.00066327687214124,6,2
"954",-7,4,0.0234209197984418,6,2
"955",-6,1,0.011545014111415,6,2
"956",-6,2,0.00484756936318163,6,2
"957",-6,4,0.0354949230969655,6,2
"958",-5,1,0.0161950593671171,6,2
"959",-5,2,0.0222953725523788,6,2
"960",-5,4,0.0681798279324876,6,2
"961",-4,1,0.0141199373250947,6,2
"962",-4,2,0.0388019230218219,6,2
"963",-4,4,0.0938159527281181,6,2
"964",-3,1,0.0263570878780744,6,2
"965",-3,2,0.0437616848353036,6,2
"966",-3,4,0.17925505674967,6,2
"967",-2,1,0.0197502190551164,6,2
"968",-2,2,0.203419627793609,6,2
"969",-2,4,0.134001039712149,6,2
"970",-1,2,0.0268619753985168,6,2
"971",-28,1,1.68384361326863e-10,6,3
"972",-27,1,2.00537997144308e-10,6,3
"973",-26,1,3.97210520798895e-10,6,3
"974",-25,1,5.1797270152167e-10,6,3
"975",-24,1,1.04934144581215e-09,6,3
"976",-23,1,2.03852627881132e-09,6,3
"977",-22,1,2.9942945605298e-09,6,3
"978",-21,1,5.21470321115712e-09,6,3
"979",-20,1,7.70020910045793e-09,6,3
"980",-19,1,1.97576672629676e-08,6,3
"981",-18,1,2.55232603255808e-08,6,3
"982",-18,2,6.8316936350814e-09,6,3
"983",-17,1,5.97687001705491e-08,6,3
"984",-17,2,4.77435794180511e-08,6,3
"985",-16,1,8.65600943034429e-08,6,3
"986",-16,2,3.69582106054082e-08,6,3
"987",-15,1,3.71100928543385e-07,6,3
"988",-15,2,6.4877331655603e-07,6,3
"989",-15,4,4.27878758731358e-05,6,3
"990",-14,1,3.88240334701771e-07,6,3
"991",-14,2,2.92664037951907e-07,6,3
"992",-14,4,9.82244142191014e-05,6,3
"993",-13,1,1.55333312921911e-06,6,3
"994",-13,2,3.24828239365469e-06,6,3
"995",-13,4,0.000139926131890284,6,3
"996",-12,1,6.82770561817585e-06,6,3
"997",-12,2,1.29974489493261e-05,6,3
"998",-12,4,0.000576087145744223,6,3
"999",-11,1,8.89955574200361e-06,6,3
"1000",-11,2,2.0396683834276e-05,6,3
"1001",-11,4,0.00147933418687571,6,3
"1002",-10,1,3.30129082804213e-05,6,3
"1003",-10,2,6.5371336170969e-05,6,3
"1004",-10,4,0.00386838711885167,6,3
"1005",-9,1,9.63479674154992e-05,6,3
"1006",-9,2,3.51323797686869e-05,6,3
"1007",-9,4,0.00574238506904753,6,3
"1008",-8,1,0.000209721326646143,6,3
"1009",-8,2,0.000298191211493748,6,3
"1010",-8,4,0.0120436710350146,6,3
"1011",-7,1,0.000497272877326545,6,3
"1012",-7,2,0.0018545115782864,6,3
"1013",-7,4,0.0158020830370695,6,3
"1014",-6,1,0.000926365575932246,6,3
"1015",-6,2,0.00993998947052853,6,3
"1016",-6,4,0.0295695833734729,6,3
"1017",-5,1,0.00330723958426132,6,3
"1018",-5,2,0.0255349663024393,6,3
"1019",-5,4,0.0453729902349589,6,3
"1020",-4,1,0.00847981774203757,6,3
"1021",-4,2,0.050390018620327,6,3
"1022",-4,4,0.0863513223683107,6,3
"1023",-3,1,0.0135936137023629,6,3
"1024",-3,2,0.121569028860241,6,3
"1025",-3,4,0.179229438482862,6,3
"1026",-2,1,0.0161679381869496,6,3
"1027",-2,2,0.231273262495463,6,3
"1028",-2,4,0.112988675418471,6,3
"1029",-1,2,0.0223673747687375,6,3
"1030",-32,1,4.37926718963813e-10,6,4
"1031",-31,1,4.57529825467051e-10,6,4
"1032",-30,1,9.98380816559079e-10,6,4
"1033",-29,1,2.19945639306875e-09,6,4
"1034",-28,1,2.83169255229601e-09,6,4
"1035",-27,1,6.95188083413743e-09,6,4
"1036",-26,1,1.05205315015373e-08,6,4
"1037",-25,1,2.40979184211614e-08,6,4
"1038",-24,1,3.37706816538254e-08,6,4
"1039",-23,1,6.10458950679565e-08,6,4
"1040",-22,1,1.12536820971553e-07,6,4
"1041",-21,1,3.19697985216151e-07,6,4
"1042",-20,1,2.8410650009155e-07,6,4
"1043",-19,1,6.45953081799854e-07,6,4
"1044",-18,1,1.85991193198488e-06,6,4
"1045",-17,1,2.51832732115276e-06,6,4
"1046",-16,1,4.47716011393544e-06,6,4
"1047",-15,1,1.02068596380769e-05,6,4
"1048",-14,1,1.68497392437303e-05,6,4
"1049",-13,1,2.66257183358155e-05,6,4
"1050",-13,4,0.00020076014582561,6,4
"1051",-12,1,6.22708616323798e-05,6,4
"1052",-12,4,0.00025974811632951,6,4
"1053",-11,1,0.000100323897422209,6,4
"1054",-11,4,0.00119601072248794,6,4
"1055",-10,1,0.000249837636204285,6,4
"1056",-10,4,0.00203132524486221,6,4
"1057",-9,1,0.00030790332743966,6,4
"1058",-9,4,0.00432105542869859,6,4
"1059",-8,1,0.000600652656162096,6,4
"1060",-8,4,0.015262500161715,6,4
"1061",-7,1,0.00118740496094621,6,4
"1062",-7,4,0.0223653994589199,6,4
"1063",-6,1,0.00198003114552865,6,4
"1064",-6,2,0.000849870017425021,6,4
"1065",-6,4,0.0360277497733848,6,4
"1066",-5,1,0.00333470349704369,6,4
"1067",-5,2,0.00616765822380334,6,4
"1068",-5,4,0.0530603916737527,6,4
"1069",-4,1,0.00606607671892179,6,4
"1070",-4,2,0.0533445195955706,6,4
"1071",-4,4,0.0972866443966943,6,4
"1072",-3,1,0.0125516328499853,6,4
"1073",-3,2,0.107691787513955,6,4
"1074",-3,4,0.164972635256323,6,4
"1075",-2,1,0.0145413412921676,6,4
"1076",-2,2,0.259629310662843,6,4
"1077",-2,4,0.119223939127125,6,4
"1078",-1,2,0.0150624723139632,6,4
"1079",-30,1,9.8381668827614e-07,7,1
"1080",-29,1,1.36805903031859e-06,7,1
"1081",-28,1,1.78006895297626e-06,7,1
"1082",-27,1,3.25086746501102e-06,7,1
"1083",-26,1,4.43074490791662e-06,7,1
"1084",-25,1,6.7885484128079e-06,7,1
"1085",-24,1,9.51124029307069e-06,7,1
"1086",-23,1,1.18644285900688e-05,7,1
"1087",-22,1,3.04446923450368e-05,7,1
"1088",-21,1,3.96875829082989e-05,7,1
"1089",-20,1,6.54408302023117e-05,7,1
"1090",-19,1,6.47598183947912e-05,7,1
"1091",-18,1,0.000205859768989641,7,1
"1092",-18,4,4.38909910607189e-05,7,1
"1093",-17,1,0.000219089277841251,7,1
"1094",-17,4,0.000698573780162842,7,1
"1095",-16,1,0.000446168401671079,7,1
"1096",-16,4,0.000981959436068754,7,1
"1097",-15,1,0.000505978570796682,7,1
"1098",-15,4,0.00142840309052109,7,1
"1099",-14,1,0.00108052035544287,7,1
"1100",-14,4,0.00221166237008571,7,1
"1101",-13,1,0.00130308178554047,7,1
"1102",-13,4,0.00294669265349448,7,1
"1103",-12,1,0.00173840922320076,7,1
"1104",-12,4,0.00402808322963044,7,1
"1105",-11,1,0.00196538582003143,7,1
"1106",-11,4,0.00866027265066065,7,1
"1107",-10,1,0.00379228666566526,7,1
"1108",-10,4,0.0126728789092703,7,1
"1109",-9,1,0.00479556733198751,7,1
"1110",-9,4,0.0173537482235386,7,1
"1111",-8,1,0.00365636708343869,7,1
"1112",-8,4,0.025495233763021,7,1
"1113",-7,1,0.00598474124927571,7,1
"1114",-7,4,0.038947283458075,7,1
"1115",-6,1,0.00787718120356658,7,1
"1116",-6,4,0.0683962860064917,7,1
"1117",-5,1,0.0102555613712045,7,1
"1118",-5,4,0.091906884095441,7,1
"1119",-4,1,0.0180087947906262,7,1
"1120",-4,2,0.0223741803248358,7,1
"1121",-4,4,0.117847749070937,7,1
"1122",-3,1,0.016099500996871,7,1
"1123",-3,2,0.065136265604328,7,1
"1124",-3,4,0.221314814912729,7,1
"1125",-2,1,0.0113575465612347,7,1
"1126",-2,2,0.0765026693567941,7,1
"1127",-2,4,0.131520116917278,7,1
"1128",-34,1,3.46882439650421e-07,7,2
"1129",-33,1,5.2422812925094e-07,7,2
"1130",-32,1,9.30467025094899e-07,7,2
"1131",-31,1,1.02879069799135e-06,7,2
"1132",-30,1,1.30321020918581e-06,7,2
"1133",-29,1,1.8412955915314e-06,7,2
"1134",-28,1,3.37668249485422e-06,7,2
"1135",-27,1,5.43695555638079e-06,7,2
"1136",-26,1,6.52132339407974e-06,7,2
"1137",-25,1,1.17934221477082e-05,7,2
"1138",-24,1,1.79680425814014e-05,7,2
"1139",-23,1,3.11058378408589e-05,7,2
"1140",-22,1,3.32510100581502e-05,7,2
"1141",-21,1,5.80300005812786e-05,7,2
"1142",-20,1,7.95521081299571e-05,7,2
"1143",-19,1,0.000128137565195623,7,2
"1144",-18,1,0.000196435064572326,7,2
"1145",-18,4,5.28300640362517e-06,7,2
"1146",-17,1,0.0003659551111264,7,2
"1147",-17,4,0.000155202866586973,7,2
"1148",-16,1,0.000314597110350637,7,2
"1149",-16,4,0.000318863425512615,7,2
"1150",-15,1,0.000814454781842924,7,2
"1151",-15,4,0.000545976884040605,7,2
"1152",-14,1,0.000470884918179669,7,2
"1153",-14,4,0.000699259074445702,7,2
"1154",-13,1,0.00125801702978885,7,2
"1155",-13,4,0.00293941424573218,7,2
"1156",-12,1,0.00146069694892186,7,2
"1157",-12,4,0.00414820107772476,7,2
"1158",-11,1,0.00212275779973444,7,2
"1159",-11,4,0.00609896760298832,7,2
"1160",-10,1,0.00283874913107906,7,2
"1161",-10,4,0.0147838122678093,7,2
"1162",-9,1,0.00207864376602827,7,2
"1163",-9,4,0.0157749944446766,7,2
"1164",-8,1,0.00383817500578383,7,2
"1165",-8,4,0.0222686660914034,7,2
"1166",-7,1,0.00592078125938908,7,2
"1167",-7,2,0.00539034385918662,7,2
"1168",-7,4,0.0348721873390034,7,2
"1169",-6,1,0.00747614813769309,7,2
"1170",-6,2,0.00585482249804819,7,2
"1171",-6,4,0.0497657252343837,7,2
"1172",-5,1,0.00597880910084917,7,2
"1173",-5,2,0.0195909568989173,7,2
"1174",-5,4,0.0663289719859877,7,2
"1175",-4,1,0.0145171475568205,7,2
"1176",-4,2,0.0835410005672497,7,2
"1177",-4,4,0.119930853388563,7,2
"1178",-3,1,0.0138318284174639,7,2
"1179",-3,2,0.123049830801047,7,2
"1180",-3,4,0.151366172720338,7,2
"1181",-2,1,0.00865176260247385,7,2
"1182",-2,2,0.100235654963437,7,2
"1183",-2,4,0.0998178471923441,7,2
"1184",-36,1,1.6579686686738e-09,7,3
"1185",-35,1,2.45892855828913e-09,7,3
"1186",-34,1,4.6911297638903e-09,7,3
"1187",-33,1,9.43132034693038e-09,7,3
"1188",-32,1,9.23197830154904e-09,7,3
"1189",-31,1,1.46473995911193e-08,7,3
"1190",-30,1,4.70848276170962e-08,7,3
"1191",-29,1,4.00791089864387e-08,7,3
"1192",-28,1,9.81243664219572e-08,7,3
"1193",-27,1,1.97379887588545e-07,7,3
"1194",-26,1,2.44844069863869e-07,7,3
"1195",-25,1,3.37109637457333e-07,7,3
"1196",-24,1,9.70866424166995e-07,7,3
"1197",-23,1,1.06376586954001e-06,7,3
"1198",-22,1,2.18473171771358e-06,7,3
"1199",-21,1,3.74791614768468e-06,7,3
"1200",-20,1,4.78018193388636e-06,7,3
"1201",-19,1,1.31220482877982e-05,7,3
"1202",-19,4,0.000174638794441101,7,3
"1203",-18,1,1.85923017345957e-05,7,3
"1204",-18,4,0.00047394340058089,7,3
"1205",-17,1,2.16867954053429e-05,7,3
"1206",-17,4,0.000644382688194545,7,3
"1207",-16,1,5.76111037726809e-05,7,3
"1208",-16,4,0.000861195529159555,7,3
"1209",-15,1,6.38305375549403e-05,7,3
"1210",-15,4,0.00118995266580438,7,3
"1211",-14,1,9.41157029199305e-05,7,3
"1212",-14,4,0.00305931074883757,7,3
"1213",-13,1,0.000132026979423538,7,3
"1214",-13,4,0.00486615493997918,7,3
"1215",-12,1,0.000270894966642022,7,3
"1216",-12,4,0.00679941508543809,7,3
"1217",-11,1,0.000230155048777231,7,3
"1218",-11,4,0.0087166195638281,7,3
"1219",-10,1,0.000399200735864041,7,3
"1220",-10,4,0.0128426067372597,7,3
"1221",-9,1,0.000495254849464271,7,3
"1222",-9,4,0.0214952983427296,7,3
"1223",-8,1,0.000952315982982221,7,3
"1224",-8,2,0.000478748962220801,7,3
"1225",-8,4,0.0334632466977232,7,3
"1226",-7,1,0.00111920607779046,7,3
"1227",-7,2,0.00350360522571357,7,3
"1228",-7,4,0.0440048802065635,7,3
"1229",-6,1,0.00201393127663589,7,3
"1230",-6,2,0.00133580815434601,7,3
"1231",-6,4,0.0591561670135861,7,3
"1232",-5,1,0.00449450381982704,7,3
"1233",-5,2,0.00527479708467882,7,3
"1234",-5,4,0.0935662191029887,7,3
"1235",-4,1,0.00737907037308317,7,3
"1236",-4,2,0.031279575647844,7,3
"1237",-4,4,0.113908840256562,7,3
"1238",-3,1,0.00815538991174524,7,3
"1239",-3,2,0.104012509417145,7,3
"1240",-3,4,0.210860762755065,7,3
"1241",-2,1,0.00846760859456538,7,3
"1242",-2,2,0.0577606593541599,7,3
"1243",-2,4,0.145878390315959,7,3
"1244",-34,1,1.81627167990346e-08,7,4
"1245",-33,1,1.13994742978521e-07,7,4
"1246",-32,1,1.63139909571396e-07,7,4
"1247",-31,1,2.05773332842296e-07,7,4
"1248",-30,1,2.6196472024167e-07,7,4
"1249",-29,1,5.82454148894238e-07,7,4
"1250",-28,1,6.67011011040757e-07,7,4
"1251",-27,1,1.41174238434771e-06,7,4
"1252",-26,1,2.19648783993814e-06,7,4
"1253",-25,1,3.94503771447552e-06,7,4
"1254",-24,1,3.38596353452288e-06,7,4
"1255",-23,1,1.09911188969706e-05,7,4
"1256",-22,1,1.19980481149564e-05,7,4
"1257",-21,1,2.06599216514808e-05,7,4
"1258",-20,1,2.80634386943204e-05,7,4
"1259",-19,1,5.24626352312472e-05,7,4
