"","id","seminal_a","seminal_a_sd","seminal_la","seminal_la_sd","seminal_lb","seminal_lb_sd","seminal_ln","seminal_ln_sd","seminal_lmax","seminal_lmax_sd","sb_a","sb_a_sd","sb_la","sb_la_sd","sb_lb","sb_lb_sd","sb_ln","sb_ln_sd","sb_lmax","sb_lmax_sd","lat_a","lat_a_sd","lat_length","lat_length_sd","lat_theta","lat_theta_sd","first_b","max_b","first_s","n_s","delay_b","delay_s","tap_a","tap_la","tap_lb","tap_ln","tap_lmax","tap_r","seminal_r","sb_r","lat_r","lat_lmax","lat_basal_r","first_b_sd","max_b_sd","first_s_sd","n_s_sd","delay_b_sd","delay_s_sd","tap_a_sd","tap_la_sd","tap_lb_sd","tap_ln_sd","tap_lmax_sd","tap_r_sd","seminal_r_sd","sb_r_sd","lat_r_sd","lat_lmax_sd","lat_basal_r_sd","ACCESSION","sample ID","NAME","ORIGIN 1","ORIGIN 2","COORDINATES","NARRATIVE","RECEIVED","SOURCE DATE","COLLECTION SITE","ELEVATION","HABITAT"
"163",168,0.081241338,0.022807404,4.7142855,4.736826513,0.929427394,0.455357321,0.690700611,0.539375011,8.167986283,5.423481785,NA,NA,NA,NA,NA,NA,0.690700611,0.552470951,NA,NA,0.057079386,0.022838412,0.542749136,0.47813117,1.328856039,0.523319352,3.604240572,4,NA,0,1.53847502,NA,0.08007384,12.62589217,0.49501383,0.811475887,24.53964467,2.726627185,2.726627185,NA,0.109804153,0.957403082,0.109804153,1.931351122,1.732050808,NA,0,0.208293401,NA,0.025539954,8.759948957,0.317656619,1.072287666,7.890849223,0.876761025,0.876761025,NA,0.088436982,0.393037134,0.088436982,"PI 275831",168,"G 8822","Pennsylvania","United States","40.9699889, -77.7278831","White capped dent. Plants vigorous, erect and leafy with few suckers. Smut free. Ears 8 by 1.75"", 12 rowed.",1961,"PRE 07/11/1961","Northwestern Pennsylvania.",NA,NA
"164",169,0.04874757,NA,4.035791,NA,2.1759715,NA,0.243207666,NA,7.184593,NA,NA,NA,NA,NA,NA,NA,0.243207666,0.552470951,NA,NA,0.049118482,0.013196923,0.783139309,0.531291282,1.458411777,0.458576722,7.18516398,1,NA,0,NA,NA,0.065521615,22.765218,0.44506234,0.129364789,35.6293,3.958811111,3.958811111,NA,0.249623856,1.31396471,0.049789065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PI 275834",169,"G 8825","Pennsylvania","United States","40.03777778, -76.30583333","White capped dent. Whitecap version of 'Lancaster Sure Crop' Plants vigorous, erect, and uniformly tall. Large leafy stalks with whorls of leaves at top. Ears 11.5 by 2.25"", 16 rowed.",1961,"1959","Lancaster.",NA,NA
"165",170,0.074117756,0.010054939,8.4941906,5.143716371,2.00586475,0.697696527,2.183820861,1.602098915,12.04854465,4.268109683,0.074938065,NA,NA,NA,NA,NA,2.183820861,0.552470951,0.7729354,NA,0.058515373,0.015974094,0.82211862,0.997998993,1.262913325,0.529308443,5.314686922,4,8.818057787,1,0.757851663,NA,0.07252439,5.474145,1.7033391,0.492964072,38.23422,4.248246667,4.248246667,4.248246667,0.602270309,2.25250015,0.602270309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PI 275837",170,"G 8828","Pennsylvania","United States","40.89555556, -75.32388889","Yellow dent. Plants vigorous, erect, uniform and leafy with few suckers. Susceptible to smut and very susceptible to bacterial wilt. Ears 7 by 2.25"", 18 rowed and tapering abruptly.",1961,"PRE 07/11/1961","Saylorsburg, Monroe County.",NA,NA
"166",171,0.070668626,0.010498116,4.6266615,2.421215643,0.783451665,0.349241079,1.755171532,1.085095579,5.593231467,2.997607274,NA,NA,NA,NA,NA,NA,1.755171532,0.552470951,NA,NA,0.070723949,0.029040778,0.748049575,0.81251865,1.245642281,0.755505862,4.331265682,6,NA,0,0.700795616,NA,0.060385235,16.2390814,0.53650093,0.273206808,18.68803,2.076447778,2.076447778,NA,2.248430804,1.47314047,0.244166978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PI 275842",171,"G 8833","Pennsylvania","United States","41.03361111, -79.25166667","Yellow dent. Plants vigorous, erect, uniform and leafy with few suckers. Little pollen. Severe smut. Ears 9.5 by 2.25"", 16 rowed.",1961,"PRE 07/11/1961","Ephrata, Lancaster County.",NA,NA
"167",173,0.058985886,0.009285326,11.60433047,5.506832933,1.156792208,0.725477855,6.172352903,2.332930112,13.39908071,4.825288497,NA,NA,NA,NA,NA,NA,6.172352903,0.552470951,NA,NA,0.053168504,0.013598,0.444019178,0.422114506,1.394909566,0.425676932,4.803703301,3.5,NA,0,0.563005602,NA,0.063007201,21.432538,0.4543316,0.181200733,31.6559695,3.517329944,3.517329944,NA,0.289636021,0.789877565,0.289636021,1.485474795,0.707106781,NA,0,0.1652823,NA,0.010476351,2.033716884,0.642521911,0.022259268,0.445451109,0.049494568,0.049494568,NA,0.238109201,0.260146727,0.238109201,"PI 278723",173,"Iowa Ideal","Iowa","United States","41.35805556, -93.35638889","White dent.",1962,"PRE 01/16/1962","From Walter Russell, Indianola, Iowa. Grown for many years.",NA,NA
"168",174,0.070509514,0.018369103,10.70438962,6.15321914,2.189690982,1.105225901,1.676590246,0.925561337,13.14874457,7.83867393,0.062176757,0.00281028,0.1167824,NA,2.9922302,NA,1.676590246,0.552470951,4.145927567,3.334682047,0.052363152,0.013162505,0.583243268,0.515173004,1.495314433,0.556428577,2.681135165,5.25,7.67136428,0.75,1.110801658,1.195828442,0.072739614,19.34227433,0.937888693,0.222456868,30.3970405,3.377448944,3.377448944,3.195897167,0.21725784,1.232874313,0.212849033,0.524329429,1.5,0.732921338,0.957427108,0.496041485,NA,0.007454472,4.263909477,0.534084276,0.061522434,8.41674961,0.935194401,0.935194401,1.562647139,0.111466118,0.167767912,0.117920133,"PI 280852",174,"Golden Glow","Wisconsin","United States","44.4308975, -89.6884637","The principle yellow dent open-pollinated variety grown in southern Wisconsin before the advent of hybrid corn.",1962,"PRE 05/11/1962","Maintained in Madison, Wisconsin.",NA,NA
"169",175,0.061444434,0.009751937,3.1308908,1.013379901,2.0028396,0.76843189,3.512228879,1.327497737,6.853724529,3.048501097,NA,NA,NA,NA,NA,NA,3.512228879,0.552470951,NA,NA,0.054831747,0.012196324,0.545683362,0.527690665,1.452629095,0.29931344,6.149818535,3.5,NA,0,0.539884852,NA,0.08328601,17.669525,0.603390615,0.305037992,25.186007,2.798445222,2.798445222,NA,0.540793694,1.159658433,0.366941262,0.754082891,3.535533906,NA,0,NA,NA,0.004007047,0.907288711,0.494510934,0.042476549,4.070406446,0.452267383,0.452267383,NA,0.05712335,0.451890402,0,"PI 358586",175,"BIG GRAIN YELLOW","Virginia","United States","37.1232245, -78.4927721","Grain yelllow dent. Open-pollinated. Plants tall, with medium late maturity. Ears 10 to 20cm with 8 to 10 rows.",1969,NA,"Originally from Dickenson County, Virginia. Received from W.H. Martin, Leesburg, Virginia.",NA,NA
"170",176,0.06909275,0.016001474,3.608964244,1.974424061,2.218410644,2.228407411,0.721583846,0.514410796,6.991877173,3.295667424,0.056758333,0.002429832,NA,NA,NA,NA,0.721583846,0.552470951,1.8835932,0.918730183,0.05387564,0.013605745,0.817346559,0.923151132,1.411954554,0.512541034,6.026136029,2.75,8.540037606,0.75,0.598630634,NA,0.077367293,11.7235205,0.214449363,0.183545627,36.12744225,4.01416025,3.9437675,4.029262926,0.323409992,1.721623574,0.132900489,0.796297668,4.272001873,0.208135926,0.5,0.490560994,NA,0.006093717,7.199000774,0.037391105,0.040286783,1.62670628,0.180745142,0.226743296,0.218253671,0.258685663,0.973873499,0,"PI 414175",176,"Rhode Island Double White Cap Flint","Rhode Island","United States","41.7962409, -71.5992372","White flint. Ears 5 to 22cm long, 8 rows with white cob.",1975,NA,"From Dr. Sheehan, University of Rhode Island, Kingston, Rhode Island.",NA,NA
"171",177,0.060909317,0.013746164,10.40788674,10.29602216,1.393683551,0.773660548,1.151410482,0.6487025,15.65243591,8.987243959,NA,NA,NA,NA,NA,NA,1.151410482,0.552470951,NA,NA,0.046275416,0.018007738,0.475047049,0.366073134,1.311342549,0.475196908,2.87373618,7.5,NA,0,0.65533272,NA,0.06488834,18.8146025,1.1968228,0.2460716,31.4190555,3.491006167,3.491006167,NA,0.14774479,0.842021515,0.14774479,1.50270529,0.707106781,NA,0,0.078834248,NA,0.005170379,3.957671705,0.300413467,0.053320272,8.151858607,0.905762067,0.905762067,NA,0.004633249,0.245105251,0.004633249,"PI 414176",177,"Little Briton","Illinois","United States","37.72722222, -89.21666667","Yellow and red-orange dent with long slender kernels. Exhibits vigorous germination, rapid early growth, and early maturity. Has the ability to bear dependably on wet soils, such as the old Kankakee Marsh, even in the rainiest growing seasons. Ears 10 to 20cm long, 14 to 24 rows with red cob. It has been reputed to have excellent feeding value.",1974,"PRE 05/10/1974","From Nancy R. Funk, Carbondale, Illinois. Maintained by her family for nearly 100 years.",NA,NA
"172",178,0.073277524,0.013053423,9.72559538,4.363331907,3.218856078,2.619519775,1.101257449,0.363587759,10.40217259,5.374494149,NA,NA,NA,NA,NA,NA,1.101257449,0.552470951,NA,NA,0.05225315,0.013977654,0.415486246,0.255920011,1.287858934,0.493637362,2.728649733,5.333333333,NA,0,1.115430861,NA,0.05988143,17.14954377,1.4991985,0.305632903,24.56513133,2.729459037,2.729459037,NA,0.00042042,0.766574939,0.00042042,0.393177258,1.154700538,NA,0,0.64068853,NA,0.005685506,4.246585967,0.203921618,0.131594109,2.478594556,0.275399395,0.275399395,NA,0.019141071,0.125551517,0.019141071,"PI 414179",178,"Gourdseed","Texas","United States","31.2638905, -98.5456116","Yellow dent. Ears 10 to 15cm long, 14 to 18 rows with red cob.",1974,NA,"From Ennis, Texas.",NA,NA
"173",179,0.070682769,0.013911843,2.904731025,3.745781668,2.45354595,0.95478762,2.255532637,1.331010587,14.67359091,7.478904667,0.052247846,0.011135854,1.5091473,NA,0.83364123,NA,2.255532637,0.552470951,3.440257133,2.344513212,0.044075363,0.012269068,1.326103223,1.431585836,1.388186483,0.511921183,4.609649986,1.75,7.891108762,0.75,1.046301912,0.982886712,0.064840932,19.737296,1.02653365,0.343106969,40.04034675,4.448927417,4.0638005,4.0638005,0.649263304,2.868967018,0.574974478,3.803500059,2.872281323,0.162021307,0.957427108,NA,NA,0.012542094,3.220018796,0.729100338,0.070127859,6.94083935,0.771204372,0.995131879,0.995131879,0.539056244,0.844432413,0.579170766,"PI 503562",179,"GN84203","Arizona","United States","35.86666667, -110.61666667","Preliminary race identification Pueblo. Mean row number 14. Seeds blue, flour type.",1985,"10/21/1984","C. Honanie, Kykotsmovi, Arizona.",NA,NA
"174",180,0.046708705,0.010196744,4.769834,1.751391774,7.0024665,4.116701434,19.34972664,11.17156988,14.08201077,8.616676866,NA,NA,NA,NA,NA,NA,19.34972664,0.552470951,NA,NA,0.04591327,0.009486433,1.683612786,2.03727446,1.459886683,0.525566645,4.253760304,1.5,NA,0,1.774503852,NA,0.068122623,22.7142705,0.5873182,0.292164522,44.2042475,4.911583056,4.845855556,NA,1.0723834,4.15010844,0.583161069,NA,2.121320344,NA,0,NA,NA,0.001165167,4.378694396,0.830593364,0.057116163,0.836574497,0.092952722,NA,NA,0.270751693,1.425739346,0.421113163,"PI 503565",180,"Z04-017","Arizona","United States","35.91666667, -110.66666667","Preliminary race identification Pueblo. Mean row number 13.3. Seeds white, flour/semi-dent type.",1985,NA,"T. Lamson farm, Hotevilla, Arizona.",NA,NA
"175",181,0.076437333,0.017568275,9.899428636,8.78805068,2.437199673,1.302265359,0.452761313,0.498456522,15.6739345,8.638990149,0.065412003,0.00262291,0.7903908,NA,1.1637895,NA,0.452761313,0.552470951,3.8002241,2.026515568,0.052735666,0.014767648,1.004521403,1.041347513,1.521573406,0.494841302,2.236487236,4,8.001057309,0.666666667,1.801889039,NA,0.074259732,13.79252767,0.800119433,0.246332001,35.22761033,3.914178926,3.914178926,3.8128465,0.490653441,2.124537607,0.180266254,0.679436434,1.732050808,0.539835602,0.577350269,1.133326089,NA,0.004450523,11.00443108,0.977431131,0.094909608,1.592550042,0.176950005,0.176950005,0.031828369,0.076666905,0.701249785,0.2151305,"PI 608604",181,"Calico","Colorado","United States","38.96666667, -104.21666667",NA,1961,"1960","6 miles south and 4 1/2 miles east of Calhan, El Paso County.",1981,NA
"176",182,0.06940896,0.024428283,8.303616719,8.154441358,2.754001944,2.143943161,1.039576073,0.757856765,16.28193033,9.910600894,NA,NA,NA,NA,NA,NA,1.039576073,0.552470951,NA,NA,0.050675677,0.015264478,0.808103383,0.775743443,1.411334188,0.597214057,2.507735384,5,NA,0,1.208836215,NA,0.073669591,23.60679125,0.637360185,0.241172341,34.00719625,3.778577361,3.778577361,NA,0.862504457,1.825662505,0.7717522,1.039595633,1.414213562,NA,0,0.373810437,NA,0.010184208,2.077047459,0.401752772,0.033157278,3.791488508,0.421276501,0.421276501,NA,0.408828377,0.454660073,0.52152472,"PI 608627",182,"White Dent","Colorado","United States","37.61666667, -104.83333333","Variety originated from Mexico City in 1955 when a friend of Arrellano's brought back a handful of kernels.",1961,"1960","3 1/2 miles west of Walsenburg, Huerfano County.",1920,NA
"177",183,0.082919101,0.021730975,12.77636298,6.348059288,1.716881527,1.863850293,1.915450889,0.890266176,12.04820169,8.385877531,0.056952797,NA,0.17326,NA,2.9519966,NA,1.915450889,0.552470951,4.876668,NA,0.050139518,0.011378662,0.656636577,0.566548629,1.422735048,0.587952468,2.952395752,5,7.84753087,0.333333333,1.019280939,NA,0.074010253,18.746846,0.456538505,0.15815003,28.640348,3.182260889,3.182260889,4.231495556,0.369957809,1.49076667,0.369957809,0.726334965,3.464101615,NA,0.577350269,0.532122471,NA,0.00643492,3.070182691,0.350107454,0.011443853,9.17767429,1.019741588,1.019741588,NA,0.162411293,0.293535793,0.162411293,"PI 608646",183,"Minnesota 13","Colorado","United States","40.11388889, -102.49027778",NA,1979,"PRE 1961","Eckley, Yuma County.",NA,NA
"178",184,0.08199707,0.010854298,6.934337244,6.045884179,2.081229818,1.649364865,0.487825554,0.635376386,14.34318963,5.532066591,NA,NA,NA,NA,NA,NA,0.487825554,0.552470951,NA,NA,0.055786051,0.018286987,0.567557026,0.642512126,1.469725583,0.567643146,1.183457121,11,NA,0,0.542947323,NA,0.0778375,15.473815,1.9618418,0.163281301,23.640347,2.626705222,2.626705222,NA,0.473782325,0.979559,0.097129088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PI 608651",184,"Colorado Yellow Dent","Colorado","United States","39.95000000, -103.20000000",NA,1979,"1960","15 miles south of Akron, Washington County.",1402,NA
"179",185,0.061235635,0.010193837,16.19592374,6.296035226,3.037877633,1.610512327,0.872039523,0.716798335,20.1704538,8.243175788,0.051567905,NA,1.5278445,NA,1.3734295,NA,0.872039523,0.552470951,2.901274,NA,0.048465202,0.011268837,0.692806093,0.891319161,1.420881948,0.568757591,1.984399378,4.333333333,8.257223635,0.333333333,1.157081515,NA,0.070639153,21.948036,1.258733053,0.302700763,34.47049567,3.830055074,3.830055074,3.905985889,0.38396738,1.081543967,0.327916278,0.561293538,0.577350269,NA,0.577350269,0.080350114,NA,0.004454902,2.396540038,0.545087505,0.171505722,5.828437791,0.647604199,0.647604199,NA,0.337672839,0.751907273,0.240739002,"PI 213695",185,"Leaming X Gold Standard","Indiana","United States","40.3270127, -86.1746933","Open-pollinated variety. Seeds yellow dent.",1954,"PRE 03/03/1954","From Irvin E. Black, Spiceland, Indiana.",NA,NA
"180",186,0.080705993,0.016595735,10.20090709,9.3080939,1.662493909,1.651760701,1.01325495,0.713584417,16.25417138,8.688861415,0.07664054,0.010491499,5.82831945,6.717973404,2.30612925,0.439345737,1.01325495,0.552470951,10.91211275,9.947619563,0.058247868,0.017745364,0.759460437,0.953079389,1.335973968,0.530620773,2.426127281,4.5,4.976517891,0.5,1.017055026,3.154025064,0.072573126,22.35585035,1.409219408,0.277808001,33.3365195,3.704057722,3.704057722,4.460350889,0.402565666,1.223412608,0.301306352,0.572827,2.516611478,NA,1,0.742398596,NA,0.010217241,1.540922641,0.845304564,0.061869558,5.170487263,0.574498585,0.574498585,NA,0.256701178,1.028930085,0.341429162,"PI 213696",186,"Funk's Yellow Dent","Illinois","United States","41.71750000, -89.92583333","Open-pollinated variety. Seeds yellow dent. Good smooth ear, good length.",1954,"PRE 03/03/1954","From  E. Fadden, Lyndon, Illinois.",NA,NA
"181",187,0.069835491,0.012543998,9.650692354,7.876604044,1.269621466,0.72636136,0.753435816,0.511610567,14.43983391,6.647338172,NA,NA,NA,NA,NA,NA,0.753435816,0.552470951,NA,NA,0.054797692,0.018313584,0.690247934,0.624475537,1.43176295,0.528697617,3.407464889,5,NA,0,0.818658975,NA,0.07628126,25.37435075,0.509767843,0.284560906,37.07711525,4.119679472,4.119679472,NA,0.362224985,1.361748418,0.241631709,0.938445163,1.414213562,NA,0,0.142612433,NA,0.011649852,6.443596704,0.514221127,0.104567131,5.293752702,0.588194745,0.588194745,NA,0.244277327,0.541842144,0.068367845,"PI 213702",187,"Reids Yellow Dent","Iowa","United States","41.61166667, -93.88500000","From Burl York Waukee, Iowa. Open-pollinated variety. Seeds yellow dent.",1954,"PRE 03/03/1954","From Burl York, Waukee, Iowa.",NA,NA
"182",188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552470951,NA,NA,0.050574901,0.012642292,1.255506738,1.455061017,1.185211066,0.479334145,NA,0,NA,0,NA,NA,0.071479634,20.7371735,0.123160082,0.187425654,41.38184625,4.597982917,NA,NA,0.67786877,3.026694845,0.153750326,NA,0,NA,0,NA,NA,0.003295199,4.928253931,0.176112436,0.025878439,4.823129617,0.535903291,NA,NA,0.236721943,1.258782621,0,"PI 213757",188,"Quapaw Red","Oklahoma","United States","34.9550817, -97.2684063","Seeds red. Flint type.",1954,NA,"Quapaw Tribe, Oklahoma.",NA,NA
"183",189,0.063186188,0.018120972,11.65084543,13.63984009,0.10221789,0.144557926,0.246391367,0.253971374,14.326349,10.47612355,0.07303653,NA,NA,NA,NA,NA,0.246391367,0.552470951,3.299211,NA,0.052709321,0.011769196,1.10241699,1.084253254,1.378173279,0.528357061,6.193545283,0.666666667,8.295961301,0.333333333,NA,NA,0.073146453,20.62244033,0.1442268,0.21256892,43.98718333,4.887464815,4.988136389,4.686121667,0.588157064,2.378714163,0.153750326,1.907043005,0.577350269,NA,0.577350269,NA,NA,0.003702092,4.254130944,0.249808145,0.053787406,2.690099334,0.298899926,0.343327448,NA,0.162765574,0.056837235,0,"PI 213758",189,"Shawnee","Oklahoma","United States","35.32722222, -96.92500000","Seeds white and purple. Flour type.",1954,"PRE 12/1932","Shawnee Tribe, Oklahoma.  Pottawatomie county. (USDA catalogue: Shawnee Indian Agency, Shawnee, Oklahoma.",318,NA
"184",190,0.046745347,0.003848289,NA,NA,NA,NA,NA,NA,5.592023533,2.338695468,NA,NA,NA,NA,NA,NA,NA,0.552470951,NA,NA,0.044644145,0.009009817,0.530948617,0.396249616,1.146980613,0.373788217,6.667931985,1.5,NA,0,0.701868084,NA,0.065855205,21.53058735,1.2420738,0.328780837,29.682354,3.298039333,3.265523111,NA,0.247754931,0.777368544,0.153750326,NA,2.121320344,NA,0,NA,NA,0.000499663,1.230434176,0.838002004,0.142490459,0.413863942,0.045984882,NA,NA,0.341623153,0.510378735,0,"PI 213767",190,"Albuquerque Pink","New Mexico","United States","34.5708167, -105.993007","Seeds red. Flint type.",1954,NA,"Pueblo Tribe, New Mexico.",NA,NA
"185",191,0.056425944,0.010872198,1.5056465,1.052190483,2.732966233,0.641628387,1.086389743,0.610593809,4.662106686,2.269548513,NA,NA,NA,NA,NA,NA,1.086389743,0.552470951,NA,NA,0.049157618,0.010990433,0.490325846,0.329409913,1.229993397,0.462601676,6.770758334,2.333333333,NA,0,0.984216755,NA,0.066598746,13.649776,0.578977827,0.660204992,25.689116,2.854346222,2.854346222,NA,0.0574431,0.612126679,0.047700531,1.637132375,1.527525232,NA,0,0.704547884,NA,0.004824771,9.815333463,0.561638715,0.37064145,13.50437504,1.500486115,1.500486115,NA,0.108088716,0.368700415,0.091841817,"PI 213771",191,"Wa-haa-ha-kow (Yankee cheat)","Nebraska","United States","41.7370229, -99.5873816","Seeds white. Flour type.",1954,NA,"Winnebago Tribe, Nebraska.",NA,NA
"186",192,0.071366553,0.009244031,7.971518907,7.083366249,2.35795776,1.522205783,0.889554185,0.51027879,11.85963977,7.073708854,NA,NA,NA,NA,NA,NA,0.889554185,0.552470951,NA,NA,0.054159235,0.016680401,0.531042237,0.325226534,1.421664509,0.507820993,1.981581571,7,NA,0,0.923105449,NA,0.079858343,9.4228418,0.79431123,0.407358519,25.77622533,2.864025037,2.864025037,NA,0.054159463,0.991071537,0.069849537,1.065090263,4,NA,0,0.475269336,NA,0.008199063,9.679495338,0.802217231,0.140832975,11.0964633,1.232940366,1.232940366,NA,0.104633902,0.117925163,0.088364692,"PI 218183",192,"NRC 5351","Arizona","United States","32.10722222, -111.00666667","White dent corn. Used for cattle feed.",1954,"11/1953","Near San Xavier del Bac, Arizona.",701,NA
"187",193,0.061658794,0.013954759,6.475786668,5.274701468,1.59617199,1.0817826,0.415101087,0.157859026,7.12034803,5.192553478,NA,NA,NA,NA,NA,NA,0.415101087,0.552470951,NA,NA,0.051039222,0.013498553,0.652835474,0.59374748,1.403928983,0.626356185,4.326549349,3.333333333,NA,0,2.023192767,NA,0.066759655,20.070622,0.95237897,0.383238601,25.93328933,2.881476593,2.881476593,NA,0.505073948,1.142460341,0.145347639,1.387832017,1.527525232,NA,0,0.717099057,NA,0.009693207,5.287409966,0.835478917,0.183247823,5.254448007,0.583827556,0.583827556,NA,0.388614338,0.541074683,0.110013525,"PI 218184",193,"NRC 5353","Arizona","United States","32.10722222, -111.00666667","Used mainly for cattle feed but somewhat for flour in cakes.",1954,"11/1953","Near San Xavier del Bac, Arizona.",701,NA
"188",194,0.058802,0.016387589,3.317648914,3.765119943,0.831435976,0.805158955,0.238050141,0.103802628,7.04171156,3.355407368,0.061600654,0.01167986,2.60260887,NA,0.13939883,NA,0.238050141,0.552470951,1.30207323,1.25968315,0.055901033,0.01512368,1.127407529,1.348787354,1.360870874,0.56282143,6.02857079,2.5,8.452715273,0.75,0.723429226,0.711720228,0.083758414,19.775261,0.113632303,0.244022705,33.4027585,3.711417611,3.580005481,3.231562889,0.437558125,2.414916773,0.338181431,0.305223008,2.380476143,0.61868949,0.957427108,0.192708833,NA,0.008911888,2.075939144,0.142017079,0.128653912,6.005003105,0.667222567,0.751108544,0.63234061,0.363451767,1.121856689,0.102557444,"PI 218187",194,"NRC 5356","Arizona","United States","34.15000000, -114.28833333","Typical cream-white flour corn of old varieties grown by the Mohave Indians. Used for parching and cornmeal.",1954,NA,"Mohave Indian Reservation near Parker, Arizona.",91,NA
"189",195,0.068423484,0.011326907,14.95392282,9.793931805,1.529307908,1.622486381,0.634213935,0.473910899,18.05619842,12.03530938,NA,NA,NA,NA,NA,NA,0.634213935,0.552470951,NA,NA,0.051102856,0.014557463,0.451916846,0.389941373,1.326004198,0.470123672,2.614994415,5.666666667,NA,0,1.251046355,NA,0.071275603,24.10934633,0.910913017,0.283834364,39.17400967,4.352667741,4.352667741,NA,0.234200543,0.895741103,0.152115827,1.239070282,0.577350269,NA,0,0.148802841,NA,0.007325666,6.063095018,0.20623704,0.057901517,2.469247776,0.274360864,0.274360864,NA,0.334862165,0.328347016,0.194701607,"PI 221870",195,"Reids Yellow Dent","Missouri","United States","39.44888889, -91.05138889",NA,1954,"1946","From Louisiana, Missouri. Pike county.",450,NA
"190",196,0.079650938,0.020383827,8.076243189,6.468430492,2.572423796,2.901948093,0.23878082,0.06637049,14.8041471,7.926891648,0.063003056,0.007321627,8.4337156,NA,0.1442562,NA,0.23878082,0.552470951,4.571627728,6.982181113,0.055456819,0.019273532,0.668434239,0.611963643,1.319012698,0.531243712,2.841176528,5.75,6.879334129,1,0.885497592,1.798509141,0.080758436,16.7907895,0.311046793,0.51141977,36.61293525,4.068103917,4.068103917,3.981922222,0.278137682,1.378078538,0.205287007,1.219933332,0.957427108,2.225592725,1.414213562,0.168199853,NA,0.009905752,11.20609851,0.294615865,0.23919316,2.812913267,0.312545919,0.312545919,0.104768083,0.074998061,0.249978347,0.136019044,"PI 221878",196,"Leaming","Missouri","United States","36.58638889, -89.52777778",NA,1954,"1946","From Koehler, New Madrid, Missouri. New Madrid county.",93,NA
"191",197,0.05761014,0.00834276,12.51702046,11.34294291,2.615146409,1.924063285,0.329059396,0.151357131,16.84560433,11.60183276,NA,NA,NA,NA,NA,NA,0.329059396,0.552470951,NA,NA,0.047387563,0.011317692,0.743773146,0.632988228,1.302433943,0.473000919,2.049088693,3.666666667,NA,0,0.720703536,NA,0.069225613,19.60157367,0.713124287,0.196720323,37.25620333,4.139578148,4.139578148,NA,0.371526993,1.685901847,0.040642896,2.097095727,3.785938897,NA,0,0.714551435,NA,0.00268488,9.894348669,0.848737002,0.04723347,3.334998398,0.370555378,0.370555378,NA,0.328580692,0.184044518,0.04994647,"PI 221885",197,"White Dent","Missouri","United States","39.12305556, -93.19666667",NA,1954,"1946","From Marshall, Missouri. Saline county.",238,NA
"192",198,0.06363721,0.016406159,NA,NA,NA,NA,NA,NA,7.35804534,6.597108258,NA,NA,NA,NA,NA,NA,NA,0.552470951,NA,NA,0.064716312,0.008786884,0.240158089,0.106861313,1.37798818,0.26923039,4.151153381,5,NA,0,1.092549584,NA,0.07988275,18.75717,0.61464876,0.326912702,27.217724,3.024191556,3.024191556,NA,0.001,0.278297624,0.098316112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PI 222618",198,"Hays Golden","Kansas","United States","38.27312, -98.5821872","Medium early variety well adapted to western Kansas.  Very drought resistant.",1954,"PRE 12/20/1954","From Hays Branch Station in 1923 from Ness County and further selected at the Station.",NA,NA
"193",199,0.072669959,0.018004283,10.27377389,8.045548902,1.967206692,0.826438205,0.495631502,0.278456554,12.77136231,8.026216377,NA,NA,NA,NA,NA,NA,0.495631502,0.552470951,NA,NA,0.048195617,0.012289999,0.777205425,0.833154913,1.308682305,0.449299079,3.844861589,5.333333333,NA,0,1.125626012,NA,0.070774103,19.764599,0.588186127,0.267635705,35.55393833,3.950437593,3.950437593,NA,0.291342406,1.77243715,0.176693673,3.109633347,3.511884584,NA,0,0.256756528,NA,0.005328705,3.828894946,0.642277383,0.144295619,9.370917442,1.041213049,1.041213049,NA,0.184635662,1.130677927,0.147020393,"PI 222633",199,"Labette County Yellow","Kansas","United States","38.27312, -98.5821872","Full season variety. Yielded well in test crosses. Drought resistant.",1954,"PRE 12/20/1954","From Clair Leib, Edna, Kansas.",NA,NA
"194",200,0.067173535,0.016111553,9.207759764,8.411464584,3.025591845,4.594800424,1.153245519,0.511567985,14.59597871,9.678214541,0.039270275,NA,NA,NA,NA,NA,1.153245519,0.552470951,7.3437486,NA,0.047298002,0.017348716,0.47854549,0.381133809,1.426621829,0.453628733,2.98246829,5.5,7.207649528,0.25,1.202518554,NA,0.06421025,16.135686,0.904355033,0.317137485,38.02753725,4.225281917,4.225281917,4.097272667,0.070377503,0.86510141,0.057281964,1.269357394,1,NA,0.5,0.359594867,NA,0.004652833,5.956661544,0.882954294,0.107483012,1.830998549,0.203444283,0.203444283,NA,0.062087543,0.16744193,0.054412201,"PI 233004",200,"Midland Showears","Missouri","United States","38.70444444, -93.22805556",NA,1956,"1946","From George Wilkerson, Sedalia, Missouri. Pettis county.",280,NA
